nuts3_id,corr_PV,corr_Wind_On,corr_Wind_Off,corr_RE_Agg,corr_Price
DEB18,0.024161545643139836,-0.5663134571400565,-0.3598318465712261,-0.4547043533547361,0.4200795350916388
DEB1A,-0.012667526636606329,-0.5656061892043934,-0.35139797141713774,-0.48277333135843276,0.4098391038064028
DEB1B,0.14519279900138282,-0.08700046323256765,-0.0942353167496205,0.03909610729969312,-0.02157483984917546
DEB1C,0.377386347370794,-0.23904527129750153,-0.23273728292355567,0.09364662034757358,0.27229993482803033
DEB1D,0.37738453582039194,-0.2390456760930145,-0.23273417597355558,0.0936452853098486,0.2723005321546289
DEB21,0.3773860176143991,-0.23904744765899605,-0.23273599946146478,0.09364490251257704,0.2722999304343089
DEB22,0.37738599372678355,-0.2390470715558907,-0.2327356262112799,0.0936452168506602,0.2723009835201585
DEB23,0.37738621122654264,-0.2390477482451693,-0.2327366802444426,0.09364473911889787,0.2723008756012679
DEB24,0.3773849292357561,-0.23904406489437785,-0.23273613661093032,0.09364653704609437,0.2722992073848637
DEB25,0.3773836510996876,-0.23905009735311641,-0.23273994439613363,0.0936404556528706,0.27230402423539685
DEB31,0.37739027589527135,-0.23904845294951524,-0.23273326271151723,0.09364797310745351,0.2722996758204857
DEB32,0.37738545558642117,-0.2390463657342033,-0.2327362345552091,0.09364522572577894,0.272301834686172
DEB33,0.37738745663822965,-0.23904371612340763,-0.23273124096833903,0.09364952309134025,0.27229713325445953
DEB34,0.3773858961094279,-0.23904719298675978,-0.2327362877439316,0.09364495488098235,0.2723009692725452
DEB35,-0.03237485371512915,-0.04597725427880257,-0.05040987977363361,-0.06762531085257535,0.43125809980475815
DEB36,0.3773615420184899,-0.23901662461742973,-0.23274542287411104,0.09364688869191191,0.2723276136305193
DEB37,0.37738695811227263,-0.2390439180273737,-0.23273245569722278,0.09364879972770863,0.27230066908888517
DEB38,0.37738568279186757,-0.23904900360469525,-0.23273916415586252,0.09364302588386512,0.27230025471109753
DEB39,0.42983437632269256,-0.27061640297788464,-0.20771870709813406,0.11588480267105432,0.02584750065340089
DEB3A,0.37738636794644626,-0.23904546678670316,-0.23273583556461314,0.09364669209881403,0.27229860475233947
DEB3B,0.4298328163293051,-0.27062043207604136,-0.20772120818363363,0.11588017575967734,0.025852761196532376
DEB3C,0.4613454940011721,-0.2722115008375801,-0.18722191107398692,0.14301800839390366,-0.04626219662674771
DEB3D,0.4365489960464904,-0.25736590039167395,-0.16944583466227206,0.13656583035049247,-0.07554194104154018
DEB3E,0.43868450178566615,-0.2717801434142944,-0.17683843403099808,0.1264674677701962,-0.06278498714560689
DEB3F,0.4448323661868417,-0.2612974367646823,-0.17483151696765953,0.13956781612024524,-0.0667767791372656
DEB3G,0.09817299899076452,-0.5860167355289908,-0.2728796922367112,-0.3975222724497565,0.4543059556944506
DEB3H,0.4399461308980237,-0.2580941927060537,-0.17129033087719936,0.13850983773735828,-0.07235904917547915
DEB3I,0.4485484249790594,-0.26374182777919336,-0.17756024184366964,0.14036127247715732,-0.062395125615578494
DEB3J,0.2946962281059571,-0.3448298494723485,-0.22193937207169184,-0.05092368382924532,0.25021310878858793
DEB3K,0.4377231954613711,-0.25663966083563355,-0.16969525261312657,0.13802424611460512,-0.07483683541270061
DEC01,0.5813625232094387,-0.23041243875024112,-0.23659917155157884,0.26447077103486094,-0.014304323152354468
DEC02,0.4994049434806579,-0.12494362372602387,-0.13868185651785483,0.29083900715802086,-0.2419779433765347
DEC03,0.3773867803822015,-0.23904743035671117,-0.23273660484327657,0.09364544780802868,0.27230010995331894
DEC04,0.5675003405894821,-0.18679357715739453,-0.19723294306787106,0.29141360558358126,-0.1339430348774562
DEC05,0.5059294255439784,-0.30925235623709973,-0.25748688490807686,0.14153519772671583,0.15257875286654968
DEC06,0.4993774659818499,-0.12492329092575508,-0.13866229660231183,0.2908347455908541,-0.2420068469463565
