,Price_Price,Reg_Price,Reg_PV,Reg_Wind_On,Reg_Wind_Off,Reg_RE_Agg,Reg_Wind_Comb
2018-01-13 20:00:00,73.06,73.06,3.25,25916.25,4506.75,30426.25,30423.0
2018-01-13 21:00:00,70.93,70.93,3.0,26020.5,3998.0,30021.5,30018.5
2018-01-13 22:00:00,64.3,64.3,3.0,25522.0,3946.75,29471.75,29468.75
2018-01-13 23:00:00,63.16,63.16,3.0,25807.75,3761.0,29571.75,29568.75
2018-01-14 00:00:00,64.02,64.02,3.0,26006.25,3585.5,29594.75,29591.75
2018-01-14 01:00:00,62.11,62.11,3.0,26388.25,3913.75,30305.0,30302.0
2018-01-14 02:00:00,62.93,62.93,3.75,25775.5,4208.0,29987.25,29983.5
2018-01-14 03:00:00,64.01,64.01,3.5,25324.25,4713.75,30041.5,30038.0
2018-01-14 04:00:00,64.67,64.67,3.25,24266.25,4897.5,29167.0,29163.75
2018-01-14 05:00:00,65.2,65.2,3.0,23356.75,4626.25,27986.0,27983.0
2018-01-14 06:00:00,67.31,67.31,3.0,22867.5,4393.0,27263.5,27260.5
2018-01-14 07:00:00,71.66,71.66,3.5,21771.0,4352.75,26127.25,26123.75
2018-01-14 08:00:00,76.74,76.74,263.75,20394.5,4622.5,25280.75,25017.0
2018-01-14 09:00:00,81.14,81.14,1887.75,19880.5,5064.75,26833.0,24945.25
2018-01-14 10:00:00,80.63,80.63,4006.25,19598.25,5439.25,29043.75,25037.5
2018-01-14 11:00:00,81.84,81.84,6135.25,19395.75,5699.0,31230.0,25094.75
2018-01-14 12:00:00,80.39,80.39,7174.0,19888.75,5875.25,32938.0,25764.0
2018-01-14 13:00:00,77.04,77.04,6743.0,20280.25,6080.25,33103.5,26360.5
2018-01-14 14:00:00,79.15,79.15,5240.0,20556.25,6198.75,31995.0,26755.0
2018-01-14 15:00:00,82.32,82.32,2659.0,20657.25,6333.25,29649.5,26990.5
2018-01-14 16:00:00,86.62,86.62,378.0,20976.5,6402.5,27757.0,27379.0
2018-01-14 17:00:00,91.86,91.86,4.25,21989.5,6492.75,28486.5,28482.25
2018-01-14 18:00:00,96.97,96.97,3.75,23573.5,6522.5,30099.75,30096.0
2018-01-14 19:00:00,88.91,88.91,3.25,25114.25,6282.75,31400.25,31397.0
2018-01-14 20:00:00,81.0,81.0,3.0,25979.5,6036.25,32018.75,32015.75
2018-01-14 21:00:00,78.6,78.6,3.25,27288.0,5385.0,32676.25,32673.0
2018-01-14 22:00:00,75.39,75.39,3.25,27514.0,4703.25,32220.5,32217.25
2018-01-14 23:00:00,67.19,67.19,3.0,28838.75,4336.75,33178.5,33175.5
2018-01-15 00:00:00,67.9,67.9,3.25,29824.5,4719.75,34547.5,34544.25
2018-01-15 01:00:00,65.0,65.0,3.25,30538.75,4941.75,35483.75,35480.5
2018-01-15 02:00:00,63.94,63.94,3.5,30696.0,5025.25,35724.75,35721.25
2018-01-15 03:00:00,62.04,62.04,3.0,31218.75,5183.0,36404.75,36401.75
2018-01-15 04:00:00,62.04,62.04,3.25,31283.75,5569.0,36856.0,36852.75
2018-01-15 05:00:00,69.25,69.25,3.5,29669.5,5722.5,35395.5,35392.0
2018-01-15 06:00:00,79.95,79.95,4.75,28615.0,5688.0,34307.75,34303.0
2018-01-15 07:00:00,83.84,83.84,4.0,27539.25,5936.75,33480.0,33476.0
2018-01-15 08:00:00,99.3,99.3,164.75,26402.25,5863.75,32430.75,32266.0
2018-01-15 09:00:00,100.29,100.29,1363.5,25435.25,5344.5,32143.25,30779.75
2018-01-15 10:00:00,94.88,94.88,3207.5,24981.0,5010.25,33198.75,29991.25
2018-01-15 11:00:00,90.26,90.26,4731.25,24697.25,4597.0,34025.5,29294.25
2018-01-15 12:00:00,83.86,83.86,5096.25,23869.25,3597.75,32563.25,27467.0
2018-01-15 13:00:00,82.15,82.15,4259.5,23298.5,4213.5,31771.5,27512.0
2018-01-15 14:00:00,84.5,84.5,2621.0,22914.25,4831.75,30367.0,27746.0
2018-01-15 15:00:00,89.44,89.44,1039.25,21791.25,5134.0,27964.5,26925.25
2018-01-15 16:00:00,97.52,97.52,116.25,20474.5,5443.25,26034.0,25917.75
2018-01-15 17:00:00,106.46,106.46,3.75,19712.5,5987.5,25703.75,25700.0
2018-01-15 18:00:00,112.8,112.8,3.25,20199.5,5508.75,25711.5,25708.25
2018-01-15 19:00:00,110.38,110.38,3.25,20803.5,4493.25,25300.0,25296.75
2018-01-15 20:00:00,102.42,102.42,3.5,20491.25,4080.0,24574.75,24571.25
2018-01-15 21:00:00,91.78,91.78,3.25,19393.5,4429.5,23826.25,23823.0
2018-01-15 22:00:00,89.49,89.49,3.75,17490.75,4091.5,21586.0,21582.25
2018-01-15 23:00:00,86.43,86.43,3.0,16707.5,3744.5,20455.0,20452.0
2018-01-16 00:00:00,81.45,81.45,3.0,16472.25,3989.25,20464.5,20461.5
2018-01-16 01:00:00,81.07,81.07,3.25,16668.25,4050.25,20721.75,20718.5
2018-01-16 02:00:00,79.92,79.92,3.25,16855.0,4357.75,21216.0,21212.75
2018-01-16 03:00:00,78.19,78.19,3.5,16511.5,4658.5,21173.5,21170.0
2018-01-16 04:00:00,76.97,76.97,3.0,15811.0,4929.5,20743.5,20740.5
2018-01-16 05:00:00,81.45,81.45,3.5,14834.25,4755.75,19593.5,19590.0
2018-01-16 06:00:00,94.07,94.07,3.25,14449.5,4169.75,18622.5,18619.25
2018-01-16 07:00:00,114.77,114.77,3.5,13579.0,3209.75,16792.25,16788.75
2018-01-16 08:00:00,144.11,144.11,234.5,12798.5,2161.5,15194.5,14960.0
2018-01-16 09:00:00,138.6,138.6,1663.0,11975.75,1334.0,14972.75,13309.75
2018-01-16 10:00:00,122.0,122.0,3553.25,11546.5,1177.25,16277.0,12723.75
2018-01-16 11:00:00,110.0,110.0,5263.5,11437.5,891.75,17592.75,12329.25
2018-01-16 12:00:00,103.43,103.43,6743.25,11299.5,1821.25,19864.0,13120.75
2018-01-16 13:00:00,94.98,94.98,7246.25,10413.25,1775.0,19434.5,12188.25
2018-01-16 14:00:00,96.0,96.0,5645.5,10011.5,2393.75,18050.75,12405.25
2018-01-16 15:00:00,110.25,110.25,2927.5,9692.25,3371.25,15991.0,13063.5
2018-01-16 16:00:00,111.39,111.39,423.5,10346.25,3460.75,14230.5,13807.0
2018-01-16 17:00:00,128.15,128.15,5.0,12037.75,3885.0,15927.75,15922.75
2018-01-16 18:00:00,127.31,127.31,4.5,13905.5,4292.0,18202.0,18197.5
2018-01-16 19:00:00,111.77,111.77,3.25,15374.75,4466.0,19844.0,19840.75
2018-01-16 20:00:00,95.49,95.49,3.0,16655.0,4778.75,21436.75,21433.75
2018-01-16 21:00:00,86.21,86.21,3.0,16798.25,5695.25,22496.5,22493.5
2018-01-16 22:00:00,82.04,82.04,3.0,16848.5,6029.0,22880.5,22877.5
2018-01-16 23:00:00,77.69,77.69,3.5,17188.25,6469.25,23661.0,23657.5
2018-01-17 00:00:00,71.61,71.61,3.25,17655.5,5949.0,23607.75,23604.5
2018-01-17 01:00:00,71.52,71.52,3.25,18127.0,5668.25,23798.5,23795.25
2018-01-17 02:00:00,70.69,70.69,3.25,18817.75,5370.5,24191.5,24188.25
2018-01-17 03:00:00,69.74,69.74,3.0,19507.75,5263.0,24773.75,24770.75
2018-01-17 04:00:00,69.47,69.47,3.25,19401.5,5305.75,24710.5,24707.25
2018-01-17 05:00:00,71.06,71.06,3.25,19655.25,5227.5,24886.0,24882.75
2018-01-17 06:00:00,75.09,75.09,3.5,20042.25,5270.75,25316.5,25313.0
2018-01-17 07:00:00,84.39,84.39,3.75,19700.0,4291.25,23995.0,23991.25
2018-01-17 08:00:00,96.5,96.5,164.5,18614.5,4116.0,22895.0,22730.5
2018-01-17 09:00:00,106.16,106.16,1277.0,16943.0,3436.75,21656.75,20379.75
2018-01-17 10:00:00,110.33,110.33,2470.25,13726.25,2907.25,19103.75,16633.5
2018-01-17 11:00:00,111.1,111.1,2889.5,10171.25,2350.5,15411.25,12521.75
2018-01-17 12:00:00,117.71,117.71,2722.0,7935.25,2794.0,13451.25,10729.25
2018-01-17 13:00:00,121.7,121.7,2288.75,6377.5,2737.0,11403.25,9114.5
2018-01-17 14:00:00,121.74,121.74,1680.25,5250.0,2561.75,9492.0,7811.75
2018-01-17 15:00:00,125.46,125.46,821.75,4895.0,2421.0,8137.75,7316.0
2018-01-17 16:00:00,128.56,128.56,106.75,5233.5,2323.0,7663.25,7556.5
2018-01-17 17:00:00,140.52,140.52,5.25,5294.5,2243.75,7543.5,7538.25
2018-01-17 18:00:00,123.59,123.59,3.25,5134.25,1955.0,7092.5,7089.25
2018-01-17 19:00:00,114.28,114.28,3.25,4864.5,1506.0,6373.75,6370.5
2018-01-17 20:00:00,109.8,109.8,3.25,4811.25,1661.5,6476.0,6472.75
2018-01-17 21:00:00,101.09,101.09,3.25,4884.25,1597.25,6484.75,6481.5
2018-01-17 22:00:00,94.28,94.28,3.0,5005.25,1841.5,6849.75,6846.75
2018-01-17 23:00:00,84.17,84.17,3.5,5081.5,1770.5,6855.5,6852.0
2018-01-18 00:00:00,81.33,81.33,3.25,5052.5,1521.25,6577.0,6573.75
2018-01-18 01:00:00,77.2,77.2,3.25,5028.25,1881.5,6913.0,6909.75
2018-01-18 02:00:00,75.29,75.29,3.0,4930.25,2166.75,7100.0,7097.0
2018-01-18 03:00:00,74.91,74.91,3.0,4913.75,2385.75,7302.5,7299.5
2018-01-18 04:00:00,77.57,77.57,3.25,5233.0,2546.5,7782.75,7779.5
2018-01-18 05:00:00,81.0,81.0,3.25,4789.0,2533.25,7325.5,7322.25
2018-01-18 06:00:00,91.44,91.44,3.0,4224.5,2464.5,6692.0,6689.0
2018-01-18 07:00:00,111.55,111.55,3.75,4138.75,2516.25,6658.75,6655.0
2018-01-18 08:00:00,125.89,125.89,190.25,4463.75,3631.0,8285.0,8094.75
2018-01-18 09:00:00,122.17,122.17,1346.5,4522.5,3448.25,9317.25,7970.75
2018-01-18 10:00:00,110.9,110.9,2956.5,4770.0,3026.25,10752.75,7796.25
2018-01-18 11:00:00,107.95,107.95,4601.75,4176.25,2713.0,11491.0,6889.25
2018-01-18 12:00:00,93.55,93.55,5152.25,3601.25,3195.25,11948.75,6796.5
2018-01-18 13:00:00,87.62,87.62,4535.5,3892.75,3324.25,11752.5,7217.0
2018-01-18 14:00:00,86.43,86.43,3154.75,4574.0,3439.25,11168.0,8013.25
2018-01-18 15:00:00,94.25,94.25,1351.75,5629.25,3467.25,10448.25,9096.5
2018-01-18 16:00:00,99.52,99.52,143.0,7595.5,3937.5,11676.0,11533.0
2018-01-18 17:00:00,104.68,104.68,3.5,9794.25,4666.5,14464.25,14460.75
2018-01-18 18:00:00,103.26,103.26,3.5,11579.25,5195.0,16777.75,16774.25
2018-01-18 19:00:00,94.53,94.53,4.25,13049.25,5301.25,18354.75,18350.5
2018-01-18 20:00:00,86.97,86.97,3.75,13906.0,5697.75,19607.5,19603.75
2018-01-18 21:00:00,83.12,83.12,3.5,14618.0,6131.0,20752.5,20749.0
2018-01-18 22:00:00,80.93,80.93,3.25,15395.0,5234.0,20632.25,20629.0
2018-01-18 23:00:00,73.61,73.61,3.0,17577.75,4776.5,22357.25,22354.25
2018-01-19 00:00:00,70.58,70.58,3.0,19215.25,4997.5,24215.75,24212.75
2018-01-19 01:00:00,66.95,66.95,3.25,20629.25,5018.75,25651.25,25648.0
2018-01-19 02:00:00,65.63,65.63,3.0,21575.5,5182.0,26760.5,26757.5
2018-01-19 03:00:00,62.76,62.76,3.5,22300.0,5226.25,27529.75,27526.25
2018-01-19 04:00:00,63.32,63.32,3.5,22872.25,5224.25,28100.0,28096.5
2018-01-19 05:00:00,67.47,67.47,3.0,23725.25,5071.0,28799.25,28796.25
2018-01-19 06:00:00,77.94,77.94,3.0,24078.5,4626.5,28708.0,28705.0
2018-01-19 07:00:00,87.17,87.17,3.75,23695.25,4894.25,28593.25,28589.5
2018-01-19 08:00:00,104.27,104.27,288.75,24003.0,4746.0,29037.75,28749.0
2018-01-19 09:00:00,103.06,103.06,1526.0,22189.0,5785.25,29500.25,27974.25
2018-01-19 10:00:00,95.15,95.15,2990.25,21430.25,6298.0,30718.5,27728.25
2018-01-19 11:00:00,86.36,86.36,5083.0,21273.75,6165.75,32522.5,27439.5
2018-01-19 12:00:00,76.83,76.83,6727.0,21220.75,5885.5,33833.25,27106.25
2018-01-19 13:00:00,73.35,73.35,7034.0,21129.25,5891.5,34054.75,27020.75
2018-01-19 14:00:00,75.21,75.21,5598.5,21364.25,6019.25,32982.0,27383.5
2018-01-19 15:00:00,77.45,77.45,2735.0,22795.25,5925.5,31455.75,28720.75
2018-01-19 16:00:00,84.69,84.69,410.0,25576.75,5910.5,31897.25,31487.25
2018-01-19 17:00:00,93.6,93.6,5.0,27870.75,5943.75,33819.5,33814.5
2018-01-19 18:00:00,91.7,91.7,3.25,29842.0,5733.5,35578.75,35575.5
2018-01-19 19:00:00,82.23,82.23,3.25,31537.75,4913.75,36454.75,36451.5
2018-01-19 20:00:00,74.0,74.0,3.25,32178.5,4631.25,36813.0,36809.75
2018-01-19 21:00:00,71.12,71.12,3.0,32096.5,4060.0,36159.5,36156.5
2018-01-19 22:00:00,68.64,68.64,3.0,30905.0,3892.75,34800.75,34797.75
2018-01-19 23:00:00,64.75,64.75,3.25,30537.25,3770.25,34310.75,34307.5
2018-01-20 00:00:00,66.0,66.0,3.25,30187.0,4056.75,34247.0,34243.75
2018-01-20 01:00:00,63.45,63.45,3.0,29942.25,3632.0,33577.25,33574.25
2018-01-20 02:00:00,63.54,63.54,3.5,29292.0,4128.75,33424.25,33420.75
2018-01-20 03:00:00,61.82,61.82,3.0,28795.25,4192.75,32991.0,32988.0
2018-01-20 04:00:00,61.85,61.85,3.25,28649.25,4720.0,33372.5,33369.25
2018-01-20 05:00:00,61.75,61.75,3.0,28335.5,4556.75,32895.25,32892.25
2018-01-20 06:00:00,62.59,62.59,3.25,28806.0,4323.5,33132.75,33129.5
2018-01-20 07:00:00,66.9,66.9,5.0,28625.5,4695.25,33325.75,33320.75
2018-01-20 08:00:00,74.82,74.82,571.75,28559.75,4941.75,34073.25,33501.5
2018-01-20 09:00:00,77.9,77.9,3313.5,27589.75,5367.75,36271.0,32957.5
2018-01-20 10:00:00,71.8,71.8,6992.25,26592.75,5518.75,39103.75,32111.5
2018-01-20 11:00:00,70.77,70.77,10329.75,25185.75,5741.25,41256.75,30927.0
2018-01-20 12:00:00,67.73,67.73,12367.75,24616.5,6409.0,43393.25,31025.5
2018-01-20 13:00:00,68.78,68.78,12261.5,23337.75,6279.25,41878.5,29617.0
2018-01-20 14:00:00,73.39,73.39,9643.5,21479.75,5921.75,37045.0,27401.5
2018-01-20 15:00:00,79.11,79.11,4951.0,20347.0,5521.5,30819.5,25868.5
2018-01-20 16:00:00,87.8,87.8,759.5,20478.75,5417.0,26655.25,25895.75
2018-01-20 17:00:00,94.93,94.93,6.5,21282.75,5220.5,26509.75,26503.25
2018-01-20 18:00:00,99.87,99.87,6.5,21356.25,5372.25,26735.0,26728.5
2018-01-20 19:00:00,91.57,91.57,4.25,21413.0,5716.75,27134.0,27129.75
2018-01-20 20:00:00,81.97,81.97,3.25,21439.25,6155.75,27598.25,27595.0
2018-01-20 21:00:00,75.74,75.74,3.25,21069.0,6339.25,27411.5,27408.25
2018-01-20 22:00:00,74.68,74.68,3.25,20576.5,6173.75,26753.5,26750.25
2018-01-20 23:00:00,69.13,69.13,3.0,21149.75,5957.75,27110.5,27107.5
2018-01-21 00:00:00,66.83,66.83,3.25,22749.0,5814.75,28567.0,28563.75
2018-01-21 01:00:00,57.55,57.55,3.25,23955.25,5780.75,29739.25,29736.0
2018-01-21 02:00:00,55.15,55.15,3.25,24854.25,5656.75,30514.25,30511.0
2018-01-21 03:00:00,50.89,50.89,3.25,25490.5,5186.25,30680.0,30676.75
2018-01-21 04:00:00,48.51,48.51,3.25,26305.75,4599.25,30908.25,30905.0
2018-01-21 05:00:00,47.45,47.45,3.0,27192.0,4795.75,31990.75,31987.75
2018-01-21 06:00:00,45.53,45.53,3.5,29194.75,4546.0,33744.25,33740.75
2018-01-21 07:00:00,43.96,43.96,7.5,30993.5,5001.75,36002.75,35995.25
2018-01-21 08:00:00,51.36,51.36,985.5,32700.75,5440.0,39126.25,38140.75
2018-01-21 09:00:00,54.36,54.36,3904.5,33801.0,5659.0,43364.5,39460.0
2018-01-21 10:00:00,46.06,46.06,6486.75,34128.25,5661.75,46276.75,39790.0
2018-01-21 11:00:00,48.67,48.67,7455.75,34170.75,5727.75,47354.25,39898.5
2018-01-21 12:00:00,38.48,38.48,7053.75,34191.75,5811.5,47057.0,40003.25
2018-01-21 13:00:00,37.69,37.69,6958.75,33443.5,5638.75,46041.0,39082.25
2018-01-21 14:00:00,44.3,44.3,6038.25,33605.5,5755.0,45398.75,39360.5
2018-01-21 15:00:00,49.04,49.04,3567.75,33332.5,5972.25,42872.5,39304.75
2018-01-21 16:00:00,49.83,49.83,663.0,34048.5,5872.25,40583.75,39920.75
2018-01-21 17:00:00,56.65,56.65,5.25,35636.75,5792.0,41434.0,41428.75
2018-01-21 18:00:00,61.45,61.45,3.5,36023.5,5703.0,41730.0,41726.5
2018-01-21 19:00:00,58.64,58.64,3.5,36340.5,5498.25,41842.25,41838.75
2018-01-21 20:00:00,51.5,51.5,3.5,37080.5,4919.25,42003.25,41999.75
2018-01-21 21:00:00,52.46,52.46,3.5,38037.75,4786.5,42827.75,42824.25
2018-01-21 22:00:00,50.39,50.39,3.5,37657.25,4133.5,41794.25,41790.75
2018-01-21 23:00:00,39.46,39.46,3.25,38623.5,3003.5,41630.25,41627.0
2018-01-22 00:00:00,36.66,36.66,3.25,39523.75,3204.0,42731.0,42727.75
2018-01-22 01:00:00,22.24,22.24,3.25,39594.0,3015.0,42612.25,42609.0
2018-01-22 02:00:00,18.62,18.62,3.0,38598.25,2411.25,41012.5,41009.5
2018-01-22 03:00:00,5.04,5.04,3.0,39419.25,2230.75,41653.0,41650.0
2018-01-22 04:00:00,5.06,5.06,3.0,41114.75,1938.75,43056.5,43053.5
2018-01-22 05:00:00,20.0,20.0,3.25,42588.5,1734.75,44326.5,44323.25
2018-01-22 06:00:00,40.5,40.5,3.25,44110.0,1667.0,45780.25,45777.0
2018-01-22 07:00:00,60.47,60.47,7.5,44326.0,2974.5,47308.0,47300.5
2018-01-22 08:00:00,66.48,66.48,326.0,43989.25,3928.0,48243.25,47917.25
2018-01-22 09:00:00,57.58,57.58,1233.75,43653.75,4048.5,48936.0,47702.25
2018-01-22 10:00:00,61.55,61.55,2549.0,43283.25,4132.75,49965.0,47416.0
2018-01-22 11:00:00,60.6,60.6,3965.5,42738.0,4056.25,50759.75,46794.25
2018-01-22 12:00:00,56.92,56.92,4729.75,42502.5,3933.75,51166.0,46436.25
2018-01-22 13:00:00,56.72,56.72,4702.75,42054.75,4560.25,51317.75,46615.0
2018-01-22 14:00:00,58.23,58.23,3470.0,41274.5,4636.25,49380.75,45910.75
2018-01-22 15:00:00,59.73,59.73,1641.0,39977.75,4856.0,46474.75,44833.75
2018-01-22 16:00:00,59.99,59.99,238.5,39691.0,5265.25,45194.75,44956.25
2018-01-22 17:00:00,70.94,70.94,4.75,39571.25,5187.75,44763.75,44759.0
2018-01-22 18:00:00,77.35,77.35,6.25,39536.25,5020.5,44563.0,44556.75
2018-01-22 19:00:00,71.99,71.99,4.0,39741.75,5076.5,44822.25,44818.25
2018-01-22 20:00:00,66.65,66.65,3.0,40160.0,4553.0,44716.0,44713.0
2018-01-22 21:00:00,57.0,57.0,3.0,40395.0,4625.75,45023.75,45020.75
2018-01-22 22:00:00,55.89,55.89,3.0,39255.0,4651.25,43909.25,43906.25
2018-01-22 23:00:00,49.88,49.88,3.25,39859.5,4386.75,44249.5,44246.25
2018-01-23 00:00:00,16.23,16.23,3.0,40126.0,4245.0,44374.0,44371.0
2018-01-23 01:00:00,10.1,10.1,3.25,39775.5,3714.5,43493.25,43490.0
2018-01-23 02:00:00,9.37,9.37,3.0,39489.0,3933.75,43425.75,43422.75
2018-01-23 03:00:00,4.17,4.17,3.25,39656.0,4038.5,43697.75,43694.5
2018-01-23 04:00:00,10.22,10.22,3.25,39941.0,4063.0,44007.25,44004.0
2018-01-23 05:00:00,39.23,39.23,3.75,39531.5,3885.0,43420.25,43416.5
2018-01-23 06:00:00,59.76,59.76,4.25,39275.25,4024.5,43304.0,43299.75
2018-01-23 07:00:00,76.42,76.42,6.25,38572.25,3992.0,42570.5,42564.25
2018-01-23 08:00:00,69.82,69.82,596.25,37315.25,3705.5,41617.0,41020.75
2018-01-23 09:00:00,69.93,69.93,3559.25,35800.5,3761.5,43121.25,39562.0
2018-01-23 10:00:00,59.97,59.97,7635.0,35385.75,3205.0,46225.75,38590.75
2018-01-23 11:00:00,59.8,59.8,10546.5,35127.5,3097.75,48771.75,38225.25
2018-01-23 12:00:00,59.14,59.14,11346.5,34700.25,3132.75,49179.5,37833.0
2018-01-23 13:00:00,59.43,59.43,10209.0,33802.75,3907.25,47919.0,37710.0
2018-01-23 14:00:00,62.7,62.7,7207.5,33440.75,5033.0,45681.25,38473.75
2018-01-23 15:00:00,74.63,74.63,2809.0,33630.75,6029.0,42468.75,39659.75
2018-01-23 16:00:00,78.95,78.95,314.0,33130.75,6176.25,39621.0,39307.0
2018-01-23 17:00:00,81.59,81.59,5.0,33238.75,5907.0,39150.75,39145.75
2018-01-23 18:00:00,84.51,84.51,8.5,35055.25,5808.5,40872.25,40863.75
2018-01-23 19:00:00,74.55,74.55,5.25,37253.75,5889.0,43148.0,43142.75
2018-01-23 20:00:00,61.95,61.95,6.0,38627.25,6072.0,44705.25,44699.25
2018-01-23 21:00:00,53.74,53.74,4.0,40640.0,5871.75,46515.75,46511.75
2018-01-23 22:00:00,45.36,45.36,3.5,40705.75,5313.0,46022.25,46018.75
2018-01-23 23:00:00,33.26,33.26,3.0,42017.25,5213.5,47233.75,47230.75
2018-01-24 00:00:00,3.05,3.05,3.25,41968.75,5419.25,47391.25,47388.0
2018-01-24 01:00:00,-0.03,-0.03,3.25,42458.75,4795.25,47257.25,47254.0
2018-01-24 02:00:00,-0.64,-0.64,3.0,41292.25,4531.25,45826.5,45823.5
2018-01-24 03:00:00,-4.41,-4.41,3.0,39993.75,4644.75,44641.5,44638.5
2018-01-24 04:00:00,-4.84,-4.84,3.25,39441.75,4814.0,44259.0,44255.75
2018-01-24 05:00:00,-0.18,-0.18,3.25,42180.25,4607.25,46790.75,46787.5
2018-01-24 06:00:00,14.76,14.76,3.25,44953.5,3966.25,48923.0,48919.75
2018-01-24 07:00:00,42.09,42.09,5.0,44908.75,3876.75,48790.5,48785.5
2018-01-24 08:00:00,51.58,51.58,323.0,44675.5,3955.5,48954.0,48631.0
2018-01-24 09:00:00,50.76,50.76,2175.0,43862.0,3107.25,49144.25,46969.25
2018-01-24 10:00:00,50.1,50.1,4908.0,43859.5,2912.25,51679.75,46771.75
2018-01-24 11:00:00,50.78,50.78,7652.0,43843.75,3230.0,54725.75,47073.75
2018-01-24 12:00:00,39.32,39.32,8327.0,44193.75,3142.5,55663.25,47336.25
2018-01-24 13:00:00,36.44,36.44,7747.5,44434.0,3258.5,55440.0,47692.5
2018-01-24 14:00:00,45.04,45.04,5819.0,44606.25,3780.25,54205.5,48386.5
2018-01-24 15:00:00,49.95,49.95,2839.0,44494.5,4390.25,51723.75,48884.75
2018-01-24 16:00:00,50.8,50.8,532.0,44599.5,4518.25,49649.75,49117.75
2018-01-24 17:00:00,54.21,54.21,5.5,43999.5,4221.5,48226.5,48221.0
2018-01-24 18:00:00,53.32,53.32,3.5,43156.75,3593.25,46753.5,46750.0
2018-01-24 19:00:00,50.09,50.09,4.5,42930.75,3667.5,46602.75,46598.25
2018-01-24 20:00:00,42.18,42.18,4.0,42243.25,3602.25,45849.5,45845.5
2018-01-24 21:00:00,40.04,40.04,3.25,41690.5,3484.5,45178.25,45175.0
2018-01-24 22:00:00,42.01,42.01,3.25,40136.25,4072.75,44212.25,44209.0
2018-01-24 23:00:00,38.53,38.53,3.25,39281.0,3984.75,43269.0,43265.75
2018-01-25 00:00:00,44.34,44.34,3.25,38283.0,4160.0,42446.25,42443.0
2018-01-25 01:00:00,45.06,45.06,3.25,37826.5,3846.5,41676.25,41673.0
2018-01-25 02:00:00,43.34,43.34,3.25,36879.5,3751.75,40634.5,40631.25
2018-01-25 03:00:00,44.92,44.92,3.0,36477.0,3572.0,40052.0,40049.0
2018-01-25 04:00:00,46.22,46.22,3.25,35786.0,3686.5,39475.75,39472.5
2018-01-25 05:00:00,52.38,52.38,3.25,34479.5,3685.0,38167.75,38164.5
2018-01-25 06:00:00,69.1,69.1,4.0,33318.5,3510.75,36833.25,36829.25
2018-01-25 07:00:00,77.65,77.65,6.25,31492.25,3176.25,34674.75,34668.5
2018-01-25 08:00:00,91.87,91.87,902.75,29205.75,2988.75,33097.25,32194.5
2018-01-25 09:00:00,87.97,87.97,5061.0,26784.25,2725.5,34570.75,29509.75
2018-01-25 10:00:00,83.95,83.95,9741.5,24216.25,2519.75,36477.5,26736.0
2018-01-25 11:00:00,78.66,78.66,11951.5,21999.75,2444.0,36395.25,24443.75
2018-01-25 12:00:00,74.95,74.95,12913.0,19960.0,2219.25,35092.25,22179.25
2018-01-25 13:00:00,77.86,77.86,11722.75,18442.25,2165.75,32330.75,20608.0
2018-01-25 14:00:00,87.07,87.07,8497.0,16827.25,1935.5,27259.75,18762.75
2018-01-25 15:00:00,93.91,93.91,4008.0,14877.5,2003.0,20888.5,16880.5
2018-01-25 16:00:00,102.46,102.46,632.5,13533.25,2215.75,16381.5,15749.0
2018-01-25 17:00:00,123.38,123.38,9.75,12972.75,2441.25,15423.75,15414.0
2018-01-25 18:00:00,115.54,115.54,10.5,12520.75,3137.25,15668.5,15658.0
2018-01-25 19:00:00,98.79,98.79,4.0,12185.25,3488.0,15677.25,15673.25
2018-01-25 20:00:00,91.07,91.07,4.0,11932.5,3884.5,15821.0,15817.0
2018-01-25 21:00:00,86.31,86.31,4.5,11337.5,4416.25,15758.25,15753.75
2018-01-25 22:00:00,80.43,80.43,3.5,10797.0,4454.25,15254.75,15251.25
2018-01-25 23:00:00,75.16,75.16,3.0,10435.25,4716.0,15154.25,15151.25
2018-01-26 00:00:00,62.8,62.8,3.0,10570.25,4522.75,15096.0,15093.0
2018-01-26 01:00:00,62.0,62.0,3.0,10925.0,5053.5,15981.5,15978.5
2018-01-26 02:00:00,58.49,58.49,3.0,11837.75,5490.5,17331.25,17328.25
2018-01-26 03:00:00,57.73,57.73,3.0,13628.5,5453.75,19085.25,19082.25
2018-01-26 04:00:00,57.07,57.07,3.0,15888.75,5413.0,21304.75,21301.75
2018-01-26 05:00:00,52.16,52.16,3.0,18353.25,5513.75,23870.0,23867.0
2018-01-26 06:00:00,59.37,59.37,3.0,22448.25,5603.25,28054.5,28051.5
2018-01-26 07:00:00,71.12,71.12,4.0,26541.25,5350.25,31895.5,31891.5
2018-01-26 08:00:00,76.59,76.59,450.25,30663.5,4917.75,36031.5,35581.25
2018-01-26 09:00:00,70.58,70.58,2082.0,33090.5,4728.0,39900.5,37818.5
2018-01-26 10:00:00,61.61,61.61,3611.25,35063.25,4615.0,43289.5,39678.25
2018-01-26 11:00:00,59.14,59.14,4626.25,36708.0,4624.5,45958.75,41332.5
2018-01-26 12:00:00,52.28,52.28,4389.5,38550.75,4108.5,47048.75,42659.25
2018-01-26 13:00:00,46.47,46.47,3829.75,40604.0,3632.25,48066.0,44236.25
2018-01-26 14:00:00,49.28,49.28,3146.0,41936.5,3682.5,48765.0,45619.0
